451,547,734,345
701,369,63,933
967,432,203,255
746,830,192,935
677,796,788,707
261,914,131,332
0,180,186,685
658,82,186,616
314,479,644,465
518,101,159,644
340,680,718,638
523,719,307,713
640,869,351,864
386,977,110,39
257,786,557,956
391,60,733,610
743,786,628,396
869,521,249,144
438,215,235,121
467,971,397,273
570,359,489,517
880,691,767,785
107,372,458,580
457,460,921,391
302,666,136,346
855,158,43,337
596,354,691,476
558,851,671,395
224,651,690,210
776,323,199,421
758,253,749,871
126,544,785,882
837,281,158,981
761,876,279,834
968,708,447,690
771,717,950,438
257,140,93,613
165,122,11,83
471,628,2,432
37,583,55,379
962,477,250,306
5,776,438,539
783,863,390,591
405,796,626,185
281,348,458,748
108,127,80,308
754,76,529,481
196,744,524,126
587,206,680,871
43,8,874,41
158,867,715,305
614,504,206,34
414,7,380,356
280,654,669,452
517,228,473,812
714,728,182,265
50,39,424,989
929,451,269,868
355,196,334,100
714,19,746,681
876,419,97,816
922,989,443,582
742,886,940,15
953,370,658,952
133,464,216,562
353,552,839,307
221,703,151,780
755,50,383,233
597,191,633,265
906,449,385,716
481,404,979,944
566,606,649,337
953,861,665,298
983,324,99,22
621,408,254,301
836,531,233,663
575,411,155,410
986,202,934,486
120,724,286,531
845,151,258,181
800,853,157,601
531,981,828,637
243,136,512,65
343,169,352,993
945,945,333,89
966,794,801,701
204,745,740,890
418,188,425,135
510,279,215,787
544,760,499,971
173,517,590,759
426,730,435,758
503,578,85,8
369,250,956,176
924,709,3,645
936,184,138,36
51,288,751,931
14,149,762,679
708,303,349,238
17,411,549,601
625,954,355,813
511,644,142,594
424,177,135,572
12,887,766,221
93,836,361,840
761,968,939,79
424,710,691,67
175,801,504,289
69,20,409,894
26,868,598,119
950,782,500,557
596,602,650,808
438,607,809,930
486,515,857,221
902,218,824,21
537,468,252,925
310,421,12,3
43,338,871,614
548,843,271,529
815,306,777,880
666,829,80,614
460,712,988,562
397,460,2,847
537,529,733,241
60,701,180,518
592,38,91,753
802,6,609,712
555,208,536,636
435,858,278,805
329,713,828,22
730,237,144,133
612,558,691,665
711,412,681,335
398,949,51,116
604,798,301,704
152,614,259,754
756,134,484,935
480,401,988,254
14,402,14,688
467,127,890,42
419,593,578,867
702,783,465,644
737,407,504,268
187,182,774,90
112,684,59,539
321,840,708,339
624,730,721,407
862,481,317,681
2,4,966,826
928,941,690,178
328,354,886,102
384,752,618,214
44,811,374,701
899,728,471,154
299,430,985,231
590,113,273,282
30,432,490,483
460,772,465,795
551,297,219,768
130,846,259,364
629,314,7,426
898,784,454,41
370,832,169,354
949,197,190,501
575,328,364,73
236,226,160,681
959,824,25,480
724,112,671,408
916,59,1,410
784,734,633,576
280,112,407,79
104,128,464,571
715,976,252,970
581,418,378,627
823,33,700,524
526,849,389,385
125,140,38,955
826,595,616,872
159,362,641,41
229,33,394,731
190,428,511,948
629,691,832,699
946,140,516,900
250,40,211,560
742,252,845,3
896,59,973,73
755,93,747,885
824,575,51,437
161,863,379,613
701,750,668,550
765,336,866,168
867,688,399,129
810,24,26,683
257,733,366,796
167,622,996,739
992,852,547,812
678,691,401,909
100,720,648,545
249,729,252,700
659,453,789,440
802,235,670,285
79,67,157,285
373,65,337,878
791,724,19,997
706,405,248,275
33,873,991,202
977,676,685,913
669,750,414,400
150,341,550,453
329,924,489,834
582,436,196,661
406,636,78,361
22,715,603,767
974,663,161,744
564,390,672,95
760,579,840,344
200,774,28,181
225,266,855,983
246,117,440,945
455,103,11,489
931,801,163,161
28,691,3,174
716,615,383,597
953,820,939,868
323,820,163,213
824,103,541,701
148,500,30,425
162,44,612,409
912,594,49,599
845,742,335,395
551,763,108,402
613,245,437,342
289,965,151,615
998,176,800,122
740,731,496,582
749,391,554,514
73,607,754,112
849,572,178,862
854,742,515,503
599,214,799,376
357,504,580,496
838,932,771,853
969,608,379,742
557,861,79,704
439,126,924,908
110,599,418,755
394,988,488,549
554,425,960,615
131,639,726,994
890,629,975,76
767,103,165,939
970,280,593,508
850,877,117,412
158,903,117,8
248,663,999,8
814,638,24,758
905,382,998,317
675,210,504,845
685,713,215,545
669,190,544,451
198,583,233,978
651,534,768,775
155,932,698,522
989,922,339,930
688,391,190,194
906,107,417,996
945,590,862,545
667,111,433,574
642,361,458,818
614,848,158,326
236,699,352,669
331,379,316,16
560,298,676,707
69,512,83,100
723,39,482,242
877,753,950,875
231,345,233,772
633,226,942,671
92,993,416,405
490,539,623,70
98,39,82,813
59,442,994,244
509,348,91,13
34,40,334,360
843,372,857,751
107,98,873,658
863,486,324,712
443,776,823,718
264,762,750,515
997,662,117,351
694,61,944,519
965,908,573,469
598,811,402,414
410,297,318,39
107,45,232,570
555,144,858,181
96,595,348,670
790,468,241,900
376,430,893,137
326,324,980,885
572,995,514,849
342,705,734,385
562,637,124,983
380,655,773,955
601,497,847,764
985,567,219,300
71,193,273,22
541,399,529,768
184,535,450,563
445,399,485,849
862,712,238,152
350,520,364,182
640,329,479,285
854,50,453,134
886,407,843,516
408,431,741,467
231,621,304,790
864,124,369,678
947,702,237,991
998,825,267,495
836,612,69,75
427,482,305,280
598,785,436,788
348,549,882,670
674,652,321,759
233,334,573,406
334,10,236,172
759,939,489,724
465,136,700,785
621,535,297,911
61,980,762,55
589,88,444,13
896,73,999,855
116,475,905,323
908,477,68,617
924,709,536,497
267,932,950,769
375,225,498,29
469,360,576,507
434,759,722,19
675,844,544,410
226,83,587,291
903,822,95,274
200,546,984,369
722,303,879,91
926,767,580,430
235,611,250,922
343,377,419,888
360,525,521,714
220,62,715,906
337,323,289,250
14,136,720,130
110,708,908,355
24,606,945,78
782,875,41,999
354,590,921,750
41,764,689,607
235,26,294,877
408,227,653,652
579,20,416,166
297,577,572,283
276,235,314,938
550,119,516,550
684,500,562,896
493,780,205,478
280,603,917,427
661,151,882,386
620,449,4,165
882,232,449,60
44,863,879,247
286,393,597,355
797,489,36,613
858,2,463,224
891,523,599,13
331,842,15,983
654,521,673,964
227,346,901,191
172,629,644,880
655,679,655,420
525,535,667,118
589,874,564,534
476,341,913,771
238,459,319,377
444,978,186,786
292,570,918,271
246,443,989,691
927,309,905,641
171,789,185,856
289,743,920,940
707,286,60,488
546,358,891,663
890,440,460,136
86,953,85,28
367,307,214,493
731,241,146,101
575,718,534,577
327,429,955,189
881,792,955,233
596,488,801,488
434,378,561,312
67,620,614,134
165,191,822,307
966,644,407,976
355,156,206,65
259,552,185,442
477,806,667,9
939,227,550,731
860,625,143,859
828,986,527,638
396,809,862,952
35,721,47,938
79,570,912,876
38,837,553,547
791,747,62,193
783,434,286,743
561,581,309,245
142,201,262,628
566,48,988,801
883,55,259,17
598,446,303,845
15,862,392,892
768,520,430,720
532,85,703,399
134,341,306,352
458,18,534,385
831,74,327,773
909,996,489,526
783,80,419,205
771,730,158,487
300,404,370,546
249,317,706,422
253,433,326,57
142,908,105,800
855,612,85,852
327,626,938,181
924,388,107,569
562,939,788,479
677,808,50,197
575,568,72,958
995,240,61,553
19,224,978,314
709,110,914,195
611,265,57,58
701,813,397,9
12,509,22,881
232,223,801,532
262,561,998,280
519,237,161,349
51,209,348,690
610,761,441,797
224,304,987,27
162,957,666,579
708,202,280,492
405,22,690,233
973,40,102,892
425,458,611,571
286,991,397,855
721,600,706,472
624,312,65,526
436,83,509,730
41,168,407,669
498,645,15,107
738,120,539,994
317,972,146,573
681,940,44,586
272,933,939,644
394,931,76,102
251,519,333,322
837,192,209,154
384,65,679,260
405,552,998,294
755,800,722,726
286,93,498,248
459,978,124,728
6,18,401,752
306,943,235,37
237,794,6,146
244,749,136,131
866,583,785,774
823,473,176,979
844,93,430,11
305,996,855,354
319,364,523,137
920,119,762,542
488,355,421,647
680,42,482,35
692,813,282,500
411,677,52,42
31,742,204,484
353,742,86,333
430,342,936,91
960,69,943,917
985,132,706,215
656,255,747,917
649,745,673,814
190,429,850,430
337,703,897,275
172,44,574,456
377,285,826,242
900,726,410,629
883,405,43,266
327,925,763,74
20,738,513,196
24,961,594,211
644,682,485,699
528,738,389,833
143,246,89,699
854,997,727,907
414,535,90,742
456,50,951,316
326,849,557,611
266,10,293,663
854,813,86,310
724,862,414,365
258,25,880,989
324,182,593,799
741,365,417,125
981,569,579,65
161,695,554,376
891,261,581,864
52,359,235,831
697,942,581,212
411,365,409,679
614,833,983,780
187,17,230,812
632,942,89,626
246,316,889,7
146,664,478,150
4,90,543,418
773,721,308,626
538,618,53,348
694,400,566,920
180,211,91,942
674,824,535,426
907,908,298,684
179,600,175,255
238,529,263,416
722,61,335,435
632,502,625,769
682,673,513,402
610,640,211,439
347,185,896,884
570,9,186,412
556,159,209,42
23,763,985,473
0,442,148,681
378,779,811,811
124,429,620,260
532,685,925,146
599,314,263,955
790,524,293,368
594,726,456,983
726,202,931,721
951,10,577,270
831,894,242,250
831,72,12,704
326,507,80,524
339,263,567,194
682,244,850,624
382,378,536,860
486,516,796,739
677,376,631,372
501,814,115,727
549,533,142,357
237,776,787,568
56,130,432,780
349,461,767,87
440,138,864,281
424,991,256,827
532,63,508,907
660,691,769,802
508,533,877,198
963,190,741,968
919,788,548,977
358,545,972,605
79,332,612,280
526,982,35,476
166,655,905,43
663,86,250,842
778,571,801,678
199,616,117,795
736,208,403,789
89,675,118,131
547,111,18,851
673,940,326,276
934,342,241,656
52,880,887,238
857,0,882,677
518,195,491,771
588,333,192,588
533,899,50,564
710,881,919,30
884,498,456,297
879,925,999,540
867,413,100,70
55,402,599,560
666,39,106,186
95,877,503,549
161,165,577,875
423,749,157,919
381,787,248,639
190,183,533,388
874,213,897,291
859,649,873,60
993,645,199,942
390,440,10,654
173,174,250,627
602,115,775,650
77,624,841,478
498,543,550,562
804,725,973,20
515,876,859,461
211,385,757,434
594,194,207,528
83,581,542,375
936,516,234,508
338,952,668,784
781,565,351,856
43,647,148,400
318,392,829,714
291,506,885,140
970,991,155,126
187,789,544,668
243,726,676,838
218,705,930,33
31,63,71,150
963,499,533,295
124,329,951,798
379,82,860,525
740,445,663,185
330,928,689,607
481,5,384,915
663,377,309,248
0,702,606,850
598,870,519,0
970,763,667,899
213,484,32,955
716,493,543,121
112,665,93,738
384,53,651,99
787,850,70,480
913,440,933,563
804,556,953,974
691,934,644,960
240,567,695,177
297,20,883,735
235,248,768,853
445,207,660,50
566,913,866,476
508,575,693,790
580,808,164,527
970,17,488,99
103,333,299,592
485,844,169,375
439,139,918,61
920,845,242,885
387,423,268,719
721,386,313,278
607,822,563,613
774,563,296,801
686,623,621,124
570,572,189,626
205,129,689,476
843,742,249,88
8,309,216,694
289,613,943,512
260,805,162,909
681,377,536,688
927,379,79,356
514,44,660,128
256,244,551,475
158,16,963,272
647,431,85,657
510,78,922,336
886,318,183,830
415,341,985,214
505,457,124,954
413,711,782,804
406,450,901,743
455,33,58,435
915,395,446,638
125,59,282,184
807,563,251,897
307,662,359,585
834,988,886,597
394,50,728,238
492,36,16,429
499,260,619,611
321,211,659,864
224,205,752,540
198,230,4,607
989,937,279,542
155,717,96,359
872,506,362,365
233,692,702,126
594,700,185,658
871,448,686,308
174,893,497,229
458,742,884,64
865,913,711,773
326,53,1,652
104,932,952,615
728,25,561,137
343,895,576,190
342,773,187,314
259,642,602,316
467,642,538,321
533,967,973,754
919,28,991,762
475,240,936,477
125,798,6,58
99,614,878,666
421,381,966,557
579,792,579,382
571,809,610,833
903,114,923,619
758,831,660,184
78,274,247,677
70,688,449,959
161,389,256,403
319,852,159,917
749,384,1,725
911,971,651,271
995,839,603,982
223,868,345,541
583,531,878,809
963,414,284,659
534,938,862,250
281,154,728,270
358,586,717,784
754,493,608,887
771,761,902,744
626,644,852,632
1,520,358,503
352,177,705,550
592,811,623,97
761,916,916,549
325,746,795,347
581,495,659,42
183,285,524,909
576,594,298,178
775,674,658,121
356,839,536,252
71,92,734,371
136,466,637,107
114,681,750,520
612,726,856,889
535,976,323,313
646,447,874,548
867,130,770,873
95,519,253,196
496,138,921,563
434,523,398,998
58,837,659,23
727,33,606,63
89,558,746,959
985,13,120,968
185,940,406,882
938,760,784,684
93,75,306,885
475,268,644,888
257,782,416,626
177,393,738,195
649,529,461,27
68,998,361,661
675,598,80,0
33,776,971,844
676,421,347,369
806,738,327,321
585,715,303,909
941,890,359,137
567,836,715,668
16,86,598,452
116,622,844,921
274,268,447,690
367,379,601,485
663,442,700,324
926,942,344,403
36,159,335,44
269,712,830,244
10,20,829,339
329,631,86,62
275,598,339,615
920,136,161,620
77,555,554,382
54,607,762,315
468,472,619,952
669,594,115,849
284,384,672,792
746,264,823,186
663,988,403,562
294,929,314,693
726,203,280,324
936,262,186,117
321,176,739,94
666,922,369,169
947,87,986,936
290,621,16,127
136,322,455,440
300,234,930,278
716,329,720,772
251,566,726,579
280,167,710,526
417,622,310,162
339,497,15,717
132,478,862,954
89,875,829,257
718,699,131,829
608,867,33,451
173,766,508,731
946,270,359,756
314,434,229,438
305,4,788,745
623,67,311,998
244,906,754,674
794,182,660,177
554,68,94,975
581,875,421,710
706,453,642,832
309,981,600,626
96,947,346,57
787,287,359,722
900,773,12,123
910,588,256,965
